company_name,company_star_rating,role_title,role_location,industry,company_type,listing_desc,listing_url,page_url,page_num
Metrica Recruitment,1.0,Econometric Analyst - Machine Learning,"London, England",Company - Private,Business Consulting,"A motivated individual. Strong analytics and model building capabilities. Excellent communication skills and the desire to work with clients. Minimum 2.1 degree (or equivalent) in a numerical subject, ideally with some exposure to Economics or Econometrics. Experience within a data driven, analytics environment. Commercial awareness, preferably having worked with consumer or marketing data.",www.glassdoor.com/partner/jobListing.htm?pos=411&ao=1110586&s=58&guid=00000186f3d11255bf25dd80b3637547&src=GD_JOB_AD&t=SR&vt=w&cs=1_8c7b690d&cb=1679127810971&jobListingId=1008533578211&cpc=FD1C1DA32C38CFA7&jrtk=3-0-1grpt24jigri2801-1grpt24kaih6d800-1eb41470076458f9--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94HrO7K58CuP622URfDJ_Hv5yGGXr7dWvAySs6AhIC7NdNnHaHwJqBFaPENVVjneWZzJAMBZ9WuaOPYjRjZtRMuoOLjx-7EgEcXgDWdgXFNz5t0iE-VUL-vr4xVJ24-UB04QqwVhzbj9mvI1bsyeX4vVGDHaodQV4vx3lnlzy1Ns2vCxQFUp_yexfcRHK1UpdTbpfndKcBXQtPr8S6uOru95vK6Jyvpl0n8v5Tmmpf07fyn87QWeFPMYe3qNrMJevs3afL4Q93jOuTr3XTaIKcvkKmvky8OyAOG_owrCqcn0CTdJHb8iQVk158of5Txf2Un1xkuYAo7T6xyEcBALeqPFKAm9shQ-2iUsd7-7S9AaNcFq8DdJD83KXCKt_pXIdS4-les21hIYJXhApP9TY5LpaWd3-9GCxayotO9ditqiEJC8lMJh7C6085H1nENMUbCy7_xJTe_ArRbhBTuHOombgppRpc5wb1KY-FAUADMcrtit7IkoeNMnIbLSyzdbg_zlGp7LLuc5kU6k7AiMyLOWuJXLIdh2AAH43KDxuppgB-2PiYvo3_IcZ5LCk0J_7P78DTuxsUhzUjd7PhegRjjxk2KQaNYufk3jVciNPbvLwabA59GrNam9S,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP4.htm",4
Metrica Recruitment,1.0,Data Scientist - R& Python,"London, England",Company - Private,Business Consulting,"A stellar academic background, preferably from a numerate discipline Technical knowledge of a programming language, either R or Python Demonstrable machine learning or statistical modelling experience Strong logical reasoning and problem-solving skills",www.glassdoor.com/partner/jobListing.htm?pos=414&ao=1110586&s=58&guid=00000186f3d11255bf25dd80b3637547&src=GD_JOB_AD&t=SR&vt=w&cs=1_b30fb7eb&cb=1679127810972&jobListingId=1006243609772&cpc=6FC5BA77C9A4CD78&jrtk=3-0-1grpt24jigri2801-1grpt24kaih6d800-aa41df2aa77b8cb3--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94Hoye2T8SD-3cW6K0FlZRbzbT8gc2UoPKh9XtvLhF9a4rCTbMji4HeR4dDzz8nWgHvzlIuM8HdxS9kd95_Rt8Y-LWAn84ha92fPp3mgHeqrf_8GbspvXpuqw31Gfgo_HaLpSbhU5dddwdCdibiw4VWdVsHxVAmQG-Y1lPFf5J6-484hbB6fmaXgh6Y_3PcnhegLkNcIK2H_Bti3_KFsJysirwcbsffdtfLdQSaeHXL-edbcFiQNx9w8Qg0bd3GQPVo4KLjIDVY8X4F2F6LAjWdX_hzBr5kVfdDYbcHi4q5Tu45-rtNuRnAaxLM_HHjnJDpLs9V7w8slJt7GAcK1WUelfgMfuc1gC67sxLqFqgWBJo6tm_5lwU-Lcp5QdRz0MWpjtpPLojv_EKzun2IcpNcMn-jq2qgDEhHoGvB5-t4HLqaTblo3v6cXEW84miyAvTTPfnl4Hm-i3MWm22TTUKHOZfx87xaRhZZ6-aQUmy6QaTDxu7s3SZnTmQJQaMlsNj7Z8N7OyYpdqrKGanOCn8rA2rwZj6WzLk0GC0D8sZBXXMeyUqpKg6VY_7i8NZm0VuD0a-HuPUOiZNbvJzu5SKBMxHLnTahu0q2-7pidl5ieRhw%3D%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP4.htm",4
Metrica Recruitment,1.0,Data Scientist,"London, England",Company - Private,Business Consulting,"
Strong experience working with Credit Bureau Data Strong proficiency with Python A strong understanding of statistics Experience productionising ML models.",www.glassdoor.com/partner/jobListing.htm?pos=403&ao=1110586&s=58&guid=00000186f3d11255bf25dd80b3637547&src=GD_JOB_AD&t=SR&vt=w&cs=1_41938c60&cb=1679127810970&jobListingId=1008535747348&cpc=B101C867B3EF2D75&jrtk=3-0-1grpt24jigri2801-1grpt24kaih6d800-8a05f221d1b2d9f8--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94HqljDxFxTLjYzurNR7X8ba8jV8BkxWtsHutcQNaHVMeZ1NwrmcI64YEhPoUyEkzMM9Ctm9fi9njjBeBZtxNahr3g2r3z3YJzIiIHFLFAoH5i2FUpUZvMsbMqhDLRqeDfpmdoXcM0HCVwpe_DZnJ_VmHL2I4vzQr9VSOSSU5YsMZKa2vWrFPZhFxo84Nxv2bIVleXm6DGWtCPCzrCrYXWlh-NiHQWmPXwHO7sMVM7L9-y3UAv1QsruIk6bgJThyRB4fI9IucuhqspE33enGh_W8FUPRrG5_V1ykDKdVgfHnHMva5ykNv73-HascMRExZbO_Sgcx05K0geJ0atXasT40ZecnRpQmA3o7ak5ORAC3EaVkj8treDiFaitxDLZNw8hfmsQqZYhfio86jrzx1AbwvPOb1yGtbSVtkpwCqvZSP8GeagHYhmhbRIK61rJK3PGYp0YpVhGQ_ouGGr0JVxI2OltMFNB7gh2gJ38q5ArNhxi8TgS08s6Ki64jWeWQRNlbAypAAr4iVumA7Vm4JXYebjp-6DMm_zT7tgkTJmwoYNr_JsZJMW5pvKVHNtwFL2nwwbIrD3jo51evesIR8eFhS,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP4.htm",4
Next Phase Recruitment Ltd,4.0,ML Engineer,Scotland,Company - Private,HR Consulting,"Take on a leadership position in the drug discovery intelligence team to deliver ML solutions Design, test, and implement ML algorithms for scientific exploration and strategies Collect, structure, and analyse scientific data to support the development of the strategies Develop and implement R&D algorithms into software products Experience in working under agile/scrum-based project management Experience in analysing large structured and unstructured datasets Experience in the development and deployment of large-scale ML algorithms Knowledge of drug discovery, cheminformatics, and chemical reactions Familiarity with database tools such as RDBMS or NO-SQL MSc/PhD in natural sciences, mathematics or engineering with 2+ years industry experience Keep interested in chemistry and willingness to learn chemical concepts quickly Experiecne leading interdisciplinary teams to deliver results under tight deadlines Strong proficiency with ML toolkits and deployment of software on high-throughput compute servers",www.glassdoor.com/partner/jobListing.htm?pos=421&ao=1110586&s=58&guid=00000186f3d11255bf25dd80b3637547&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_35638a26&cb=1679127810973&jobListingId=1008399591285&cpc=155EB9D5185558AF&jrtk=3-0-1grpt24jigri2801-1grpt24kaih6d800-1e25e9220f22e70e--6NYlbfkN0BkRKhuu0Y879f6m7XUqtgpr63JZ0roM5DOfVV75mCIY36F7W9aDUCFjibjwmz31cwVucTViRmdg9YpEkyv2YzGHLlaArtMPG_bCCEme8WcYEoUfoQuDtf8kAPpRmNXcEFPAHwRPL1kPL_farSbF5osk4KIXMNWWrpbqraaN7KquqhkxCsrufp4Up0pmsHcjVNHY6vH7ScyllyWLLI2rOE0FyARwcO33gk5mEsT5G3rB-3b-FRV24qqfvLC8778_-o5UioyF0SGyz62Oxgyutze0hevg_c-b-wNU3tM7v6JZhdVglWi9GnWHnv6kRBteaLtHURZj4G0OmZEgwxnr36D7tuSaB97y73KMF9zjtHTb19Mw2T3URQh5NkxCXZxOIFY9O7eFU26Xjl1mlaX8HIZg8C3orOMPPI7ofyTCPAsLiqZDWLZEEP2FD-BFRoQ5xzUsWmtNpiG5fguzCFZDIuD5nl3Mc6ycn4OU1IFi16P5rIpV1TGsdiLZIpJ_Vt5RTan63bvH8FIjd2f23oqtefJpkXtNsAwrLazOlzT0ih5HA%3D%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP4.htm",4
Metrica Recruitment,1.0,Research Data Scientist,"London, England",Company - Private,Business Consulting,"Masters or PhD in relevant studies e.g. maths, statistics, computer science, machine learning, etc. At least one years' experience in developing machine learning or statistical models Strong SQL skills and at least one of Python, R, Java, C, Ruby",www.glassdoor.com/partner/jobListing.htm?pos=415&ao=1110586&s=58&guid=00000186f3d11255bf25dd80b3637547&src=GD_JOB_AD&t=SR&vt=w&cs=1_c6b2c51d&cb=1679127810972&jobListingId=1006289793714&cpc=451933188B21919D&jrtk=3-0-1grpt24jigri2801-1grpt24kaih6d800-d548288c660e40af--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94Hrd7kSxCxLgF_3MMrAIzhIla9alAsmHQDctFaxCaYASBVmfNYZr1yC4eliA4b08xy90Nj42QMBZ2geHUabByMytox_0TRSRzK4SLQctpHLYPDqWwaaRvQs32zzBH6Ii2JXuXoGrCaQTlkYORXbTvl8iQZrfVZCTCfqgV4NTicw1wd0HlzkSbTEP51sNZiTMsPgEHn8rNqDjJuu8cULsV-Z1nW7eeo8hOZUKsloc1oVxii8ItNCS-4x6grGkFj-jIA8v9S0DJ2PJiSlGqQig8-yGFSJd4v8Utyk6ptnVc3JLFiE1i0hWq3I8k7D0G6YWeR-YNDKS7CPLNdsgbdEsCT1aHiS7dyLCh8RSp3M7C6WTJS6KSM7hAtwlt1NwTnMevfea3-CiZWlAPdLzO6mS0JIp6uhcB1FZEUMsKR_5-LO3F_BDJ_gKpJf9U9MvKQSFpKamRDSnNjNEyNiEh04XeZLA_alwzx4ACBzbnhOrpCjxlFJueEL-jCeleb3TapqZDz3GuEhdTOX3DmPfTtGMO4YbtU0IokvqkHn9xqrYuW4iLyo8VlZ0figI1idspLDW8yKQG87zv1h3sqDZFSIbs9dgbc_dIWiSBe0%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP4.htm",4
AnyVan Ltd,3.8,Senior Data Scientist,"Hammersmith, England",Company - Public,Taxi & Car Services,"Work with the Chief Data Scientist and other data scientists within a small team using data science techniques in creative ways to impact meaningful decisioning for the business 
Maintain and enhance our existing machine learning models to gain actionable business insights, developing, implementing and testing new modelling approaches 
Deliver high quality meaningful data science that ultimately supports meaningful decisioning to predict, measure and interpret business trends 
Present responsibilities of the team include; Heuristic routing, price optimisation, clustering techniques, outlier detection modeling, behavioural analysis, k-means, linear, logistic and many more regression techniques
 Communication is key - You will work closely with key stakeholders, team leads, product, engineering team and other data scientists to identify, scope, plan and manage projects,ensure that solutions are properly productionised and can be supported an complex technical issues and findings can be easily translatable to both technical and non-technical internal audiences
 Coaching and Mentoring members of the data science team in modelling and machine learning techniques Bring scientific rigour combined with innovative thinking and the ability to conceptualise new applications for Data Science and tell actionable stories with data 
Proficient in using SQL to retrieve and manipulate data 
Experience of deploying ML models and pipelines into production encompassing coding standards and testing 
Challenge existing assumptions and spot opportunities to improve customer experience, make our operations more efficient and impact our carbon footprint and financial performance 
Ability to communicate complex findings to key stakeholders in a simple way, with excellent data visualisation and storytelling skills
 Thrive in a fast-moving and quickly changing environment
 You will need to enjoy working on new ideas and engaging people across the company at all levels to help make positive changes",www.glassdoor.com/partner/jobListing.htm?pos=428&ao=1136043&s=58&guid=00000186f3d11255bf25dd80b3637547&src=GD_JOB_AD&t=SR&vt=w&cs=1_16b07599&cb=1679127810973&jobListingId=1008526267308&jrtk=3-0-1grpt24jigri2801-1grpt24kaih6d800-d5b3dde29173e24a-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP4.htm",4
Heineken,4.2,Data Scientist - Intern,"Edinburgh, Scotland",Company - Private,Food & Beverage Manufacturing,"Currently pursuing or completed a Bachelor’s or Master’s degree in Data Science, Statistics, Mathematics, Computer Science, or related fields. Strong understanding of programming languages such as Python, R, and/or SQL. Ability to understand and manipulate complex data sets to extract meaningful insights and actionable recommendations. Good analytical and problem-solving skills, with a focus on developing solutions to meet project goals. Strong communication skills to effectively articulate technical concepts to the project team and stakeholders. Attention to detail, with the ability to work on a single project, prioritize tasks, and meet deadlines. Ability to work independently, as well as in a team environment, with a focus on collaborating with the project team members. A strong desire to learn and contribute to the project's success.",www.glassdoor.com/partner/jobListing.htm?pos=430&ao=1136043&s=58&guid=00000186f3d11255bf25dd80b3637547&src=GD_JOB_AD&t=SR&vt=w&cs=1_93b707c3&cb=1679127810973&jobListingId=1008518904589&jrtk=3-0-1grpt24jigri2801-1grpt24kaih6d800-872ecd5e764fef4f-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP4.htm",4
Booz Allen Hamilton,4.2,Data Scientist,,Company - Public (BAH),Business Consulting,"
7+ years of experience with data analysis including managing, retrieving, processing, and optimizing data 
Experience with the application of advanced data analytics, including data mining, predictive modeling, and advanced operations research 
Experience with applying data visualization techniques to tell the story of the data and the problem and deliver a solution 
Experience with designing, implementing, and training, or deploying methodologies 
Ability to conduct script analysis to ensure replicability and exportability of results 
Ability to write algorithms for data ingest and processing to partially automate tasks 
TS/SCI clearance 
Bachelor’s degree 
Experience with using Python, Jupyter Notebooks, or Databricks for data analysis 
Experience with DoD intelligence systems 
Possession of excellent verbal and written communication skills 
Possession of excellent interpersonal skills 
If this position is listed as remote or hybrid, you’ll periodically work from a Booz Allen or client site facility. 
If this position is listed as onsite, you’ll work with colleagues and clients in person, as needed for the specific role.",www.glassdoor.com/partner/jobListing.htm?pos=426&ao=1136043&s=58&guid=00000186f3d11255bf25dd80b3637547&src=GD_JOB_AD&t=SR&vt=w&cs=1_e774b57e&cb=1679127810973&jobListingId=1008529324189&jrtk=3-0-1grpt24jigri2801-1grpt24kaih6d800-9456ad74b07f985e-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP4.htm",4
Expert Employment,5.0,Data Scientist,"London, England",Company - Private,NA,"Reference:
1662
Job Type:
Permanent
Industry:
IT
Location:
London
Data Scientist

Python, SQL, Pandas, NumPy, SciPy, AWS, Azure, GCP

An excellent opportunity to work as a Data Scientist for a Multinational Information Technology Company. You will be part of industry leading multicultural team working towards AI and Automation solutions. You will design machine learning based prototype application and analyze large sets of Data to generate valuable insights.

Candidate Requirements:

Bachelors or Masters degree in Computer Science, Mathematics, Physics or relevant field.

Experience in either AWS, GCP or Azure.

Proficient in Data Analytics in Python (Pandas, NumPy, Scikit Learn, SciPy).
Knowledge of SQL.

Deep understanding of machine learning concepts and algorithms.Show more Report",www.glassdoor.com/partner/jobListing.htm?pos=424&ao=1136043&s=58&guid=00000186f3d11255bf25dd80b3637547&src=GD_JOB_AD&t=SR&vt=w&cs=1_e675480d&cb=1679127810973&jobListingId=1008535564605&jrtk=3-0-1grpt24jigri2801-1grpt24kaih6d800-4964ae893581d987-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP4.htm",4
Metrica Recruitment,1.0,Data Science Manager,"London, England",Company - Private,Business Consulting,"An impressive academic record, preferably with an MSc or PhD in a quantitative field Advanced knowledge of Python, SQL and AWS Experience leading teams of data scientists or data engineers Demonstrable experience deploying machine learning models The ability to shape data strategy and deliver high profile projects",www.glassdoor.com/partner/jobListing.htm?pos=417&ao=1110586&s=58&guid=00000186f3d11255bf25dd80b3637547&src=GD_JOB_AD&t=SR&vt=w&cs=1_8a4343ed&cb=1679127810972&jobListingId=1007393730541&cpc=47CFDC01B3F81FAC&jrtk=3-0-1grpt24jigri2801-1grpt24kaih6d800-5a45ed69261cd916--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94HqWWJU5sGA5Jan5SrPmO01GG07XVAzWhwbhoidCAM1M-S4xCg3FUJbt1uQG-dsIkpX499XrwPKntRViTzE4DWWjk3WsC3TlMDcBe-oxWKSh9nFhRqGpSKnbERxq_93yKfAd6f0FhdS50vxfBRX4FkKCFHvzJT5Ckcs6PoPXqbVYoadIlD700QT5_Ux6wD4KPKjv6n71FUYbNQgt9AUF9q3TwI4B9NS1hrJvqqx7TjV5H8CtLZJAEaOt7_j2w9uKrBZl8yqI6WfIxmipkZlSUK9NDjj6-u2qefWQGI-1-MmNniXkSM-QfZ7O3A4T_NQRHtMYm-KP89Msmmi2rm2xlHmbcN3Gy0jyQbZZ3ZfPgIOp4Qq88X35KwY198U2ncyDEtkQLO3Y7tHfAMCGul0796ij402vVsftAsROjs1hsb3shYWfSMkQKhk2h6Bj-ScN_KDf1ddUXOvFr7iFsh4GAxH4Nm_KTA19TTcX9QeO6hkWj_BQFEs4jdHS5vQ1D-Ul_2txpbZcjRksatc6WnPSiN_yjIc-0N6spNYoqwrqGkepRR_sLw-5dA3TmcVzHzjm4wzyLW33Jd8-V9jPdv76vA1GmvxTfKkHLeA%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP4.htm",4
Metrica Recruitment,1.0,Senior Data Scientist,"London, England",Company - Private,Business Consulting,A masters or PhD in a numerate subject A keen interest in and experience in developing complex algorithms to solve real - world problems 3 years or more's hands on experience with machine learning frameworks A years experience or more in NLP or Graph techniques Excellent communication skills Experience with big data platforms Experience with graph theory Previous line management experience Experience within financial crime sector,www.glassdoor.com/partner/jobListing.htm?pos=413&ao=1110586&s=58&guid=00000186f3d11255bf25dd80b3637547&src=GD_JOB_AD&t=SR&vt=w&cs=1_03d3dfbb&cb=1679127810972&jobListingId=1007736878374&cpc=47CFDC01B3F81FAC&jrtk=3-0-1grpt24jigri2801-1grpt24kaih6d800-1ea4dbb343ac2ac3--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94HpYxTx9AXv23NPlnCe2InBVrRnSG4WBbgf08DdT27JJGlDfw449rZpHEmlic3By3I1So2LOAD7IeV-L-77uEci3s8XN-wfYw63D5jp3XrMM4swZzlvJxdWy_UrXyLW7hJJskyKJHR7Hp3L_RasKGs0Qq9W6QfikLjvsKJ0f3qx6_4TwNVdq8Ee77oOn0be4McIzGSfgGeR_kpvrTWBfQVRwoZrLAhWJ0HtQ5lAsGq5x47nrV_y1V_sImsIq9u0mMXKWjAgFcsChT7gxwRl330CSQxYDmpaezlZSQ9fvnfBomnOleX-faZW5VJVVF53goyAJH--_633EJTstPrQ-lAWJRMfHzq1rUPZdZsYHHzOv-Yk_4fF_RO8MWALwvuBJifzTvfLMLEkfeCgdpzW7J5VVWxHOFmSftmgJ5Q0y-xgm3o0ivmtzuMkRqGWkWhM6u2FFY4ZQp4OxUZSzeywU9fDBXx-ggGcYMNZHEW4L9hva6zeDw4Z4lxzzEpmdHney_uLWZ7oxnD2JRjG-eJV9en5nw0PFbjdxwwfZPwOfV15pG5vNzDPtGCY8QVEjyeCWnaAI4bFEpwj07k87lJ78rkN4AS9cNdMfXRs%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP4.htm",4
Metrica Recruitment,1.0,Data Scientist - Consultancy,"London, England",Company - Private,Business Consulting,"A strong basic salary with excellent benefits Collaboration with high-end and blue-chip clients, within a variety of sectors You will be based in their central London location, with national and global travel opportunities Working within a well-established data science team, almost 200 consultants The opportunity to work with cutting-edge software and programs A numerical degree with a minimum 2:1 grade or equivalent from a reputable university Over 18 months years of experience in operational research, customer analytics, BI analytics, data science Excellent experience with Excel and SQL. Highly advantageous to have used Python or R as well as cloud computing platforms and big data tools A commercially insightful and results-driven nature An excellent level of consulting communication skills",www.glassdoor.com/partner/jobListing.htm?pos=419&ao=1110586&s=58&guid=00000186f3d11255bf25dd80b3637547&src=GD_JOB_AD&t=SR&vt=w&cs=1_a33be033&cb=1679127810972&jobListingId=1006310577562&cpc=6FC5BA77C9A4CD78&jrtk=3-0-1grpt24jigri2801-1grpt24kaih6d800-5c44dc42c5045ff5--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94Ho_J8SfQpmXKygStb0jsrfYGZjBNNlicpdrpOQ6XUYjSynsZTm32YcWT2eJf3L9jdq7bjgW4W8ne6eOAirikAGSd84198GLOGxvxHs16A3PVGtBgqESg9WKmLdeyVnY3iC-9c4Hw3hJ-w6USlZj6SV5HxtwM6LdyVz8c4dyZTqjYbdCbl3SUTEQaAsWv-uunW4Wag8xFpNFyaVXjNEW070RYlMAx3SsOHaLFEIJw4_VvKK2Af1fLwzs8p1XjkFWsMjtoTxX8BPE_cAsF10ZdwO6VSlRRSrgzTYMe9aa6H7gyxKpul6IAU54So4it8xdHDMeoPGS7qSNPodW1te8gG4eJ6P3UNZtCnO3vd-BHhFHyTMdmHmE-ZvPvpD2sYjqbq5zHx1C36fJbAQ28dnBYmsPJ9I7LqBujze7PAHak2p6rpLxlK11G3F4JCgcUX049khtIimyQ401nLN2CESDTwTTnUs8n5o_50wIv4yF606_t8uvRJ9W1_PbkSfwrOYXnJrfC4sp6hLT6MwYvr9hlLnigU9-pRvkfeYH1Nj1HQsodx0eI6Elziiot81gu_J6_Vja6hneYz3zCw5zOgj7M8iUWMzbFUYIcnY%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP4.htm",4
Metrica Recruitment,1.0,Data Scientist - R& Python,"London, England",Company - Private,Business Consulting,"A stellar academic background, preferably from a numerate discipline Technical knowledge of a programming language, either R or Python Demonstrable machine learning or statistical modelling experience Strong logical reasoning and problem-solving skills",www.glassdoor.com/partner/jobListing.htm?pos=514&ao=1110586&s=58&guid=00000186f3d212bc926caee6a175dfeb&src=GD_JOB_AD&t=SR&vt=w&cs=1_d9fd91b7&cb=1679127876580&jobListingId=1006243609772&cpc=6FC5BA77C9A4CD78&jrtk=3-0-1grpt44n2kltu801-1grpt44nmi4lg800-aa41df2aa77b8cb3--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94Hoye2T8SD-3cW6K0FlZRbzbT8gc2UoPKh9XtvLhF9a4rCTbMji4HeR4dDzz8nWgHvzlIuM8HdxS9kd95_Rt8Y-LWAn84ha92fPp3mgHeqrf_5S4261n2BARt7Bjd7gFcyYTP3vlxoH6X6qro-YQDEJSDxucPVdSngzi6EITSCHYzbdPivowy8S-w6CxDIscH4S9ujUXQ3OMKN8ZaY4_6zy_YJvSStHY3-utybpxIEZWR83PJLWLU4DMdbEdImIymAKxmGFg6DD7aVQKLdAsDrLshzF-JzILuuyez51FFN3Lq-HSd8Hf_rL8nWIsLSs6vu2vntNsK5O60HaxOjaXycT84gS91zAK1PqUqnQiqFxoKBlpqAUC2YMNOzgf5jWK3SlkSHjbUxFda1TtJ11YgNIUUbJReK1d-6b6xpEYp6t8JijNXmioAvdcyF4APcNLj0vOt0j1I9WZ5IuTb5QueSW3JbD0p8QS9rcdk4LABAzZnGy14A2OpM4L7co_QPOQonOMfQU2tI-m-IGT2PeuU9BxYiiDigeaR20KJQfxcLgKG2ogRAck9gDL56-gpcS-LQXE1DUwiVDmGzwbfr1UfjTiwHuLQYti9g40mZIHVsO0bw%3D%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP5.htm",5
Metrica Recruitment,1.0,Research Data Scientist,"London, England",Company - Private,Business Consulting,"Masters or PhD in relevant studies e.g. maths, statistics, computer science, machine learning, etc. At least one years' experience in developing machine learning or statistical models Strong SQL skills and at least one of Python, R, Java, C, Ruby",www.glassdoor.com/partner/jobListing.htm?pos=515&ao=1110586&s=58&guid=00000186f3d212bc926caee6a175dfeb&src=GD_JOB_AD&t=SR&vt=w&cs=1_ac40e341&cb=1679127876580&jobListingId=1006289793714&cpc=451933188B21919D&jrtk=3-0-1grpt44n2kltu801-1grpt44nmi4lg800-d548288c660e40af--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94Hrd7kSxCxLgF_3MMrAIzhIla9alAsmHQDctFaxCaYASBVmfNYZr1yC4eliA4b08xy90Nj42QMBZ2geHUabByMytox_0TRSRzK4SLQctpHLYPCgTL3542om1nG6_SDmGC9TFC0H2pu8rypK18FliClAXJEUE0DYXyWIcXLOcwzcHuXs1EFO3sWQqtcFxVJ9l_YVUXubDzM81Com-O9jl0KlI1RQogO01Tdp4HzdNZUDDagsrg5vTfnFx4QrogbjLy-z1Sa2Bg01N8MXgBKBJKj45-Sl8_MIKSwR2VhNZt74q6GZmWaHrGMQTeRMaLPS-qz1ioCJ3TrHB7-7i4OEqUVkls1jkye4RpW1OBD00ZDPmjzzH4xNzzbbvpEswajkiVJR8XvbTaQ92KKbs7gYiqE6TBtg8pbpKXPbeu5PjA--PCOU2z-az1qnFPYgRgwEIgxx2Rq72fmVMNK-FBdBX7Q_JHp3QmTcpC702a5TGrrzeIi5QPZRC6_1vlDKScUMyjnwlrKqCqnsthqYoLWz4xyC7tB_qm6aYVBuhj5YVRASUW-sZ4TRBEN2maKFTMnbjOTUOUjRL8hD0lwsTnsMQHigaQ5Mn9bJW1AU%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP5.htm",5
