company_name,company_star_rating,role_title,role_location,industry,company_type,listing_desc,listing_url,page_url,page_num
Metrica Recruitment,NA,Data Scientist,"London, England",Company - Private,Business Consulting,"Developing innovative machine learning algorithms for time series analysis Analysing algorithm performance bottlenecks and proposing solutions for improvements and optimization Preparing new algorithms for deployment and supporting deployment to production BSc, MSc, or PhD degree in computer science, physics, maths or similar Strong mathematical background in machine learning and deep learning Professional work experience in machine learning Understand the principles of computer science algorithms and data structures Solid understanding of anomaly detection and signal processing Excellent coding skills in Python Practical knowledge of ML and DL frameworks",www.glassdoor.com/partner/jobListing.htm?pos=416&ao=1110586&s=58&guid=00000184a98a1a27b1d676dad1f6434b&src=GD_JOB_AD&t=SR&vt=w&cs=1_ec5f595a&cb=1669291711380&jobListingId=1007262582155&cpc=32EE424DE2B657EB&jrtk=3-0-1gikok6iji3al801-1gikok6j5i9hg800-62513607309e2768--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94Hp2jbUkoHG5Kmt9kZomU0MXvetkbDHxtnXR15AA8SiV-XcWNkdnL4Gb53f2y02bVOt1jFTnNoUfCiREQ3qShf9pJbnnXvi6ivCGgnoFaBMyH7iXYChfn_x7q41uv4P2TqIbh9Ib5oS1Bsa4JaH5OAqTSlHlQCsNHk6oofp5tv0qIh_oM-eBufbv5tlUxiKcTBnsNZYiD1muspz42hP3nQ6BggKQeFS_cYjL04qDjsop39A2iP4d0uyBD3zIBviTUhkn4BcaRmxLCLJlACA8MOGY977cTLcdKPEoPYHGYl7ONeLcn0xQI9RnnM-RB3KubzlLmXBQk8R2Q9nm-GLeBG9bdJObC4io5c-fSJnE4mTHa1JdPdSfOd7_9_3xHI9mXzxY4TqJ0eXahyOkYXu6Ucceu5qaXoMfl5e6EQ5HHKjQ17EyKKJG3ROmyl-CfG-ZPT2SdA7_HXiiIOknjYEqqgiethoNbw3_aQXZG09ch5Kv38VFBBZDKZefeS1P2vz8QCt7tldk1AyCf6cBdniP0Fx48IABxIkuKtg%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP4.htm",4
PrimaryBid,3.5,Senior Data Scientist,"London, England",Company - Private,NA,"
Building, testing, and productionalising scalable Data Science and Machine Learning solutions across the business 
Partnering with Product Management to gather stakeholder requirements and turn them into value-driven roadmaps for DS 
Acting as a thought leader within the business on data-driven decision making, including customer segmentation, marketing/product optimisation, and machine learning 
Adopting agile practices to delivery - developing MVPs, frequently soliciting input from stakeholders, sharing progress, and ensuring that end solutions are fit-for-purpose and drive change 
Acting as an experienced member of the Data Science team, helping to influence and develop the capabilities and outputs of the team

 
A strong understanding of Data Science and statistical techniques, their applications in segmentation, experimentation, optimisation, and predictive modelling 
Advanced Python or R (ideally both) 
Strong SQL skills, as well as experience working very closely with a data engineering team, understanding their role and best practices 
The ability to turn insights into compelling stories for stakeholders to understand, for them to make more effective, data-led decisions 
Strong interpersonal and communication skills

 
Experience with modern cloud-based data architecture, including dbt, Looker, or GCP 
Experience in a start-up or fast-growth environment

 
~10% of your time partnering with business stakeholders, understanding new requirements, or presenting findings from existing work 
~70% of your time developing data science solutions for the business, working in close collaboration with our Principal Data Scientist 
~10% of your time working with other areas of the data team, including BI, Analytics, and Engineering 
~10% of your time in planning and firm-building sessions  
Play a key role in the expansion of a highly-funded FinTech 
Significant potential to progress your role as we are expanding rapidly 
An empowering, team-oriented, ego free environment 
Flexible hours and remote working options 
A bunch of wellbeing initiatives that will be accessible to all new joiners from Day 1 
Opportunity to contribute to employee networks- PB Women group - Talent Innovation Committee 
Competitive salary 
25 days annual leave plus your birthday off (as long as you bring cake!) 
Private BUPA Healthcare & access to Calm for mental health support 
Cycle to work scheme 
Premium IT Kit 
Unique office space in the heart of Victoria, London 
Equity options for all employees",www.glassdoor.com/partner/jobListing.htm?pos=422&ao=1110586&s=58&guid=00000184a98a1a27b1d676dad1f6434b&src=GD_JOB_AD&t=SR&vt=w&cs=1_072cc6ce&cb=1669291711381&jobListingId=1008292041298&cpc=32EE424DE2B657EB&jrtk=3-0-1gikok6iji3al801-1gikok6j5i9hg800-bb600d4d30ce4537--6NYlbfkN0DG4ntHtB_rMsnfhgmnSvK2brktLme1L4SiDeJjQ-izrYiGf0WKIadx8Wo8_zzSZMaFwo0_KvsN1l4KS2q8BSfPTxhiLQJzzrY7LNO9OKCyMU5eLVCqo0AWS8ovg8HmmRtpi6LV1hoMqW9b04CVVIAfnmBJufNrioUoRtVa6YFLkRmjVzM9dp4RaQhZz2XLT5XMjoIsvGYZAjWuiVz5k9nbwf2dqOuLAukS3bwQiZWrMvphD0_fH8PQzV3SLo1btI34VX8e2hp6WQItj5BSyQVbsEAHl7kTGPPbCaGUrdoKawG1w3wFc2-49x7S5HI0iyfaL823pNkZiE7-w5ZKSFOAiWBa53eIQYXuxnrCurz9_9m4X_Za2eS0H3ogkjFjXnoPKqbRrWW5KXXpUP5RAjdzxQos6-mFihsEkYHFxvdXmNzziaD6q647MyxHLog398l74PONHDt1SzVqsZIPaIUcW5JqmAzzdyDRUjmHmmMEaExQzjU8rEKixe2jo9G1-1xYuWZB0aTyubn7JRJatd60gZ3N5vPI1dKL7w0zIVqDKAw54cIYkeIxZ-GhFfSCdsF6-LeWm2RORToHwIW_KlxGJmtDmIq5s2gRoYd-yRV6cM6NdwHt-pUuJLIyVsu8ooJuE5GjwzSIs13_1cJOdI1zqOtWHTNJ3bk2zFvWxXCiAOIpck0p9lMSOYIz8q3IeAS6iiRK4bjwlYt53BJ7M1xej-7G9WHfAHDbl-xThdZoZj_F0-fMN9e68GTPWlpWYaqnaQcxfLR4g8JY6Gv1dPz_NIZEx3w-q355TMyT2JgZSBuJFddHKPS1k_ERoHxpgSQX9MeH-Kosl6oVQgwRyVWpExIAlmX2PCGM_iu2aEKbzTq8-gj4laBdYlO7FGMpjacnDPvvE7nnlacmGlxDZs1f5SfsIuCsr4ejCKEcXapjy4F20PirhwPFtbSeQmLqMHUbkvzA6Ie9nnQflNA9rozwlk91-uPnXXs_MbwfFlXXL4dQyw7A2bUj4dIveJr1EO01_aUkMCP65wpkihtx4wWxD7QyBGQY51p8DJFpIj8EfXPcE3qjrksHqiFqNBaBaY8%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP4.htm",4
Corriculo,4.5,"Machine Learning, Deep learning, Researcher, 3D, 4381A","London, England",Company - Private,Information Technology Support Services,"
23 days holiday + Bank holidays 
Flexible working 
Excellent training and progression 
Share options 
Solid commercial Python skills 
Proven research experience within Machine Learning or Deep learning with experience of Tensorflow or PyTorch 
A strong understanding of mathematics & statistics 
Experience with Git or similar version control tools",www.glassdoor.com/partner/jobListing.htm?pos=423&ao=1110586&s=58&guid=00000184a98a1a27b1d676dad1f6434b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c55097c7&cb=1669291711381&jobListingId=1008292031452&cpc=FB7E4A1762AE5BEC&jrtk=3-0-1gikok6iji3al801-1gikok6j5i9hg800-7dba5fe8376b5e6b--6NYlbfkN0B7rKJkvkRZrQtOvsob64W6XZwJwuM01aqiMgQ7uTfhgGprKeOVBVbGOmeGPZwJ9cjP_v5lj7k8eDlXeEIURAKE5xcqfR2vjlgKMIMciZzCK0IQtOWoPGRL8RoAzgV-UI8UDd-tZbPLB2RoVPHbRqCX5ZIZvbKDHADWqN8LBeAMnkS0kOPegx9weUJAZRvgN7XYd37G_jTD27M42K1_GkK0A7qDVms4x03l5pmKeU1qIFTSU8W-cpKQ82h11QJ3BPq5Kw2c7OvAqLmDVkphEB-8uTLyKO5QY_I3bQNMHOEHAo0xWVZ0uEkGJw7Pf3H9zs4pTsN2UQi7cHwL1dkZgjjPSC6n-pg71b--plC3Xa726Fc4qb6F98yTvLSevpmvfPgatY0myltvyBkTx9m44umb_NpGeS1HbH3iBEr7A_GbGSXKTmctA0BHgqhgHnnG7Y_KB5rjt9uPOECAyFFsK__prRVpcWhM_QPoF8y7PWG0_kJKpI9lQiuE,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP4.htm",4
Oldbaum Services Ltd,NA,Wind Data Engineer / Data Scientist,"Stirling, Scotland",NA,NA,Work from home opportunities Flexible working hours,www.glassdoor.com/partner/jobListing.htm?pos=409&ao=1110586&s=58&guid=00000184a98a1a27b1d676dad1f6434b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_50488bd4&cb=1669291711380&jobListingId=1008251812850&cpc=FD1C1DA32C38CFA7&jrtk=3-0-1gikok6iji3al801-1gikok6j5i9hg800-006a89399659d8d7--6NYlbfkN0A4WbiRotPfM0XJPJiOh0TZKin2rM1M6KlYDetjgrm6-yxXT74VblkWHobP8Ad9E3u6L_etgxZU9416ogzJkDg2rA2kBuWk96ECjlvRpci6kRMUDEb7R8vS7oP3XSemDCbKhWthL1pnxfnMTiODYWqOWr6Y8EOrRaiCVZ7RtdxcDArySHe-G0RN472d_DW4yiyC-SKN9C88__SXaQRWz5vOmKYKCFbLHlzUaPjgPx3-BD6br_wRwwWLM44Tv2fLmSVc7p_Yxutz9frnMPIwuyOFQVoezg3a4fnatzXYHXSEjMe6_k1zZbJlJH8yzRCLFZF14gC0pNIV8aFR9Z8p1SENO7z-glw4py6-96f7sVwcrHfdSNM_aoGvjyv3u_LiwtxwVgiDgGk33R9ytFbQ2caHjJcmo2pi8YyIbiWJWyCGIkKj8j1yT-S-Co3b8lIMuOh-0xUG34H-vfW6sDfVQqTCRO13gYIFLHhAhDPbR6UN3R6YlHyXaMwTb4UjwnoVe3smv7JAmQBaQAM-OJ2q1AfG,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP4.htm",4
Kingfisher,3.9,Lead Data Scientist (Remote),"London, England",Company - Public (KGFHY),Home Furniture & Housewares Stores,"
As an operator - build, lead, nurture and retain a hard-working data science team that will work on banner and group priorities. 
Work across with banners and group functions to support building a data science roadmap that minimises time to value and improves long term efficiency. 
Develop a highly proficient team of scientist and establish collaborative ways of working to work with wider Data Science team. 
Support teams with multifaceted strengths in translating between business and data in the design of project work, and in the synthesis and communication of recommendations and results. 
Collaborate with tech, product and data teams to develop the data platforms that allow us to apply data science and embed the use of data science directly in our products and processes. 
Be a champion and role model for the application of data science across the Kingfisher group. 
Support the data leadership team in developing a “data culture” and demonstrating the value of data in our decision making. 
Lead our efforts to develop the data science (and broader customer analytics) “brand” at Kingfisher for both internal and external audiences.  
Competitive Salary Ranges 
Strong Bonus Opportunity 
Private Healthcare 
Excellent Pension Contributions 
25 days holiday 
Share Options 
Life Assurance 
20% Discount Card for Kingfisher Group companies 
Travel Allowance for certain levels 30 Minute Video Call
 1hr Technical Test
 1hr Competency Call
",www.glassdoor.com/partner/jobListing.htm?pos=414&ao=1110586&s=58&guid=00000184a98a1a27b1d676dad1f6434b&src=GD_JOB_AD&t=SR&vt=w&cs=1_b458554c&cb=1669291711380&jobListingId=1008274175440&cpc=217C45A42544DB93&jrtk=3-0-1gikok6iji3al801-1gikok6j5i9hg800-2af5b85c8f1c87e8--6NYlbfkN0DG4ntHtB_rMsnfhgmnSvK2brktLme1L4SiDeJjQ-izrYiGf0WKIadx8Wo8_zzSZMYCXzgObKHidFt4fFSR10Nr_fbsLylkBp-bO7LyaQg2PRBUVBkQrK0flwvZKh_6XfYnHLod-nBMVrNflXL712xhVAdiql03blIlnPtbe1l-f0qGGB1gCFF1HWJRaLkGYYIxbJeKYIPKwss8Uo9sLI7CLgOtXxKmDFnGm2N9eCZ8t80SoEKiCjBY-ySsrWVQrKdRLWHCmxRWaXLm7LVEf9ktrPNXkps0Epy1wkzkA_TpK7Jcr-FJ7hcB8KXWW2FM4HaD1TCNckAcVLmrBLmNXiMuKADLlkyCOttMu0PsGqVlb8eDAHabFxMDoeb207Fe-3d9xzi4OVdnP-8BoGiG970MKeBE6uZQknewyuzRMsbcpVrXZUnI8MndiJ12KrjsHddL30w36YtsyYB8L7bikBJ2UCJyCzUHLhRSZFj7PHB5gneK6bh78H0diNsuEb5FzZjmg_wDJYNlsol93IVeCzoJq2aTD6h_OFDWxsKB6zcfwXe79o5XkcQSmM0FedPxQOuOGdOAXcKoHuMIOfp1TmNEERXR-PokugaUVQPfsx5KTVM0oWHfVdhNrudKc0ZcgXHG6aWvgmslpbp0wO_N3EUJqKP_zgnZHE3I0hYrjpTcmEUmkf9lh18q9B0K3hsxDR8kCxxHwC5olyoZPcSUGxp7w0nzAVZktUjftpR7Q1YVhq-MKgEekIMWMcSo2G20LCcbiiXc4WWAzbQJFNrz0VSrxhTbU_fiwlBIdEOL8I014rd2d9WswA-x-zZQcH6eL9SPe5AR1EzPmpQo6B6NulkSmhgK-UDURSK5m84TrO8VUNqKiHoE6Fbwdy34NYS6h4GbRbLS4xwm9_iUYMKlupEF40TY4D69C6fPdH5XGPuC9KZQ_m3iqZ-zHPBLJB9cB229PGop6Ki4hE9jsWRMKfDOWQMHx95rtnOMBsM9mHdMq9l21M8vyPdlMAVmX8EeAunC6zk2uaTEYJNehnJyZS-DWoeCc9Upb0hG9-PkmaOTBeZMRt5hkXs2hQmWgbzGpFc%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP4.htm",4
Barclays,4.1,Senior Data Scientist,"London, England",Company - Private,HR Consulting,"Designing and developing modelling approaches appropriate to data sources, technology stacks, and end-users’ needs Spurring engagement with business areas, coordinating multifunctional project teams to deliver data science solutions that create transformative commercial value at pace and in control Ensuring project teams you lead deliver machine learning models into production, working collaboratively with colleagues across the organisation to remove impediments to progress Adhering to professional software development standards to ensure robust, repeatable analytical applications in line with legal requirements, internal policies, and risk management frameworks Reviewing the code of colleagues to ensure it is efficiently written and appropriately documented Promoting and presenting your work to senior stakeholders across Barclays UK Keeping tabs on the latest developments in data science, devising ways to foster these within the bank Proficiency in Python developing statistical and machine learning models Experience delivering complex data science projects in a business context Energy and enthusiasm to inspire followership and to work effectively in a low ego environment Clear passion for making financial services more customer-centric by using data science ethically Prior people management experience, with tried and true approaches for mentoring junior staff Understanding of the financial sector, to recognise and drive forward opportunities where data science can transform the bank Skilled at influencing and communicating to various stakeholders up to executive level Specialism in one or more of the following: reinforcement learning, deep learning, natural language processing, agent-based modelling, image recognition Company pension Sick pay Work from home 8 hour shift No weekends",www.glassdoor.com/partner/jobListing.htm?pos=403&ao=1110586&s=58&guid=00000184a98a1a27b1d676dad1f6434b&src=GD_JOB_AD&t=SR&vt=w&cs=1_27e70e3d&cb=1669291711378&jobListingId=1008235549805&cpc=FAE5E775D180B2FB&jrtk=3-0-1gikok6iji3al801-1gikok6j5i9hg800-dde4d6039dc21e44--6NYlbfkN0AQUtcTIZ-i7aKYOUYzDqGef5ngEm3dQ48Spiht6MSGoHRNFjK7EHsDrHnrfrnRKm5v4G5fRrjFubeTUInOHMht9asC5MXoqKeXHbq1U3-jbcOWcxyAODDaYeOmIMSyBkpqFcJKPg398-gIsz1emd7t6SCUtU42dALKmILM2PJ7Va99Z3AQL1vuKAtnE5PjhoHUWKUsNXSP_ivemkCbsieRNHCNs46_Yn_X-K4hZaHaY-a1wF4qQ0aZ9X7c-KYML6CaE4Bh-PAGLmC6TGHSHLFb_oVz5JumtqozH3yl-BOqwlvjuvPjuUIaOUwiq-_cuCF11pA9nBLS440xKgLB-pXfT5uCtD0xfNIx8QQzZa2zhPwZR1egu3wNeAt3FV6e7icrRUBDFSgpUJUd6Y8jQN9auisW9tAhTebds3c2fUEvR8P00-Wvunwu5qNWDazj_yDUgbZpvJkLOV2FETQ6TBOcBsspuEaCi3ZiVa1bGY7RN0bbXkBENT6UafjOUvPr9C8UogCoO07a2h_UgITQNTR5QtZgIk1xjmTeH4rNjJ-aQShxW_YDpH8KdrkX8g0T3MeWsjZUlJjSpGL04EGQxqvSOgJqMSflwRFbxQ57bLNyOahySbFyzH6WFHD9wI0Qzy61KlwIuTiYuGO_jJjCWnKJsXdXzsElJye8__drxVHCaoSbUz0iCVeJ1BFPnrY6p6zXcgXkgjZjvraTwu6zTR9juVLclZy3pRxrXyLW8TCahWLePVS-NOvxOba95h1CeCkguooZrRMqTkLzJP8FogZvXPq6suuJGR5sasoJWUVw_zwJGUM66lftOvEqyme6UcHJbjMaHAWNqw%3D%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP4.htm",4
Corriculo,4.5,"Data Scientist, Forecasting Analyst, Python, R, Finance, Remote, 4658","London, England",Company - Private,Information Technology Support Services,"
Prior commercial experience as a Data Scientist or Forecasting Analyst 
An understanding of macroeconomic data 
Sound Python or R coding skills 
An understanding of Machine learning algorithms and techniques such as clustering, Regression & classification 
Excellent written and verbal communication skills with a strong report writing skills",www.glassdoor.com/partner/jobListing.htm?pos=420&ao=1110586&s=58&guid=00000184a98a1a27b1d676dad1f6434b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_474b1f34&cb=1669291711381&jobListingId=1008292031458&cpc=9908D8D4413DBB8A&jrtk=3-0-1gikok6iji3al801-1gikok6j5i9hg800-4fc0432b7aef6286--6NYlbfkN0B7rKJkvkRZrQtOvsob64W6XZwJwuM01aqiMgQ7uTfhgGprKeOVBVbGYghEH0mqLogd4JSpxLWAM3kODa9yePAIZjX9-OJjK_wtBpP8Fc6khmAnqzvIHZwstIBGdSDBvr8rLn5N668OR1je4oKxF3KwT8Oi25NPBvn4q0Y0lU_DGhpAuiK8ssv6eNYYvP0Ceazew6ghBMwz2b2NKaKU5dcppp61TBFPYutDJTrAVySBbjOk3S3aq8r-w0uTZSiINdi7j6lrN6LFB8vpImkNJtapLOjyGHRES40flbEsPkQmbqLBmufhYm6CBiEV6p8toEpaRZX438bME1MfcIxCSZiABFcEPWLLwaN7NcsfURuH-wuOQAG49N-k8R6bwsG6muIWI547a5LLmJlhyqCdOVyuZEq0SqfTzVzg75hVJPD02EXu-jd-2IY_bvvuK5ZHoTHcMKeYcRkRZx_ikI8TJjXfp5u76tDqmdHO-04OrQIOrrVx13K2pGIB,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP4.htm",4
Lorien,4.4,Lead Data Scientist,"London, England",Company - Private,HR Consulting,"Permanent
 Up to £105k + bonus and benefits
 Hybrid working 
Educated to a Master's/Ph.D level in Science/ Computer Science/ AI / engineering or any related background 
Strong development track record with Python and Agile development practices. 
Experience of systematically organising and migrating analytic or machine learning systems. 
Understanding of statistics and statistical methods (i.e.. Bayes). 
Team management and leadership (3-4 people). 
You are comfortable working in a Python data science tech stack, for example pandas, ggplot. Matplotlib, SciKit Learn. You also have experience accessing and combing data from multiple sources and building data pipelines, including a good knowledge of SQL. 
Cloud Experience (AWS, GCP, Azure) 
TensorFlow, Spark (or relevant cloud equivalent, or proprietary database experience - e.g., Snowflake 
Strong statistical skills",www.glassdoor.com/partner/jobListing.htm?pos=520&ao=1110586&s=58&guid=00000184a98c4b67a8b91d65266fc9a1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9bad9ff0&cb=1669291855064&jobListingId=1008283033966&cpc=3DB599BF2F4828F0&jrtk=3-0-1gikooit1j4in801-1gikooitiih4q800-f07dddf1e6d894e2--6NYlbfkN0CSQNYCQT7nHq8P0wNJS_USmk1iEIfTbn18KnDTRcZj2faaZgZp2LJJ7MtLl51rFDGAReBxv1u5mwHKkrFsq1LmXcvf1SjhKfWj_LNtNJeGYjWMA8uedYks8JHGOv1Tjj5zMiOrUaBEHjVbDAOQON98hp7ub3bwbvwAlVMol8qhwikt7g1UP7EtJGUMZP0U7n1dzvwLdKUR8Ptn3wT3ITtuyQN8NyO9WQPaulCze8JGvKfUPNgEWR-5qzNnDMb_n533aHKRwT2KSr2X-xCdfZZvF9bzha99ax1u6vZNXKF48Izaf0FKb4EM1U4MKKZFHJFqVo1FetD_fFZFg1RDfDcMcWvR_I5VrGsCMsoFlC2Jp0e7yhpD854uScewsz8_t9ctZB1DDcFoWwfCg-7r45oW1WArn7eS3kNG2x9sL9stfLQK2yHGqGyCdXIt99ufznk1HMU4GE6wa_YUBT8gxA78yJzzMSIwJaVGo1F0A6Lt29qy28GpDEGEydwhRjtkzc0cafnN6C6ZL-UihuBRE5q2bR4q4OFEYHNLfY5DJbJEkdfLUzW-nRgg-jpYZ7muikjjHl5OMsk0woPBxC-z3niVScIp3mXb6OzNOFKjLvtCax90aPQgKrtQHT1R_CxetFkB8EP6qoL4hkn6JNnm-LLi9JxCCy0EHxPjMXVmzfyvAOYV3DVOyuir,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP5.htm",5
ECS Resource Group,4.1,Data Scientist - AWS,England,Company - Private,HR Consulting,"Expertise in Machine Learning Background in Software Engineering. Strong experience in Python/Pyspark. Experience on Data science implementations and with awareness of the data science development methodologies. Exposure/awareness of Big Data technologies and AWS data science tools like Sagemaker , EMR Clusters would be highly appreciated. Knowledge of data engineering tools like Glue, Kafka, Scala, IDEs like Visual Studio/Pycharm/ Intellij , NoSql like MongoDB, can only help.",www.glassdoor.com/partner/jobListing.htm?pos=504&ao=1110586&s=58&guid=00000184a98c4b67a8b91d65266fc9a1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_35a7c697&cb=1669291855061&jobListingId=1008288532818&cpc=2CAED5C921A5F994&jrtk=3-0-1gikooit1j4in801-1gikooitiih4q800-f447a72551410581--6NYlbfkN0D1W0VU9BJ600dJPDaa0KW0Zt_m3quwOxzNDnl6_fLba67JJy2FHYoduL5s80O7feH-GWxF9jDmrhlOMmVOWM4ZQkwYTKH9nHjy8lFbqntBvmVXjNbwKX9_dtu5ZYtKSlw4q09S8LxJ2FP2J2FUoLg_NgfPs8us-3u79ADST7g5FvhASLbeqpMjcVzCFpcYtgBYn8cke5GQxPuGFpAVosN28g99P1a3rvDNX6OO01Tmgt3cpeAx6lTUX8JV4I-SVe8eE2WB8p1HUCS3uL91UHOyoLEqUQqwz4_GWG7xozMuR13wfasy8zgZvUqO-LnwdRaMGz6KZSaqxwbiccGCdn2kccSfAaZHQiXvC4l02AvQQcZiKgia7MSrSGW3XcImS10kzHcOn-_gYIqlTsHb4UF3-YZGFCqfkwQiWxFeYxJ8iwuT1GOK5M-NI2XIkc2Tg0inEsH6ZQjbe3wALW1Vb2gI8oS5XulFSuhAZbrmW8ErRwN9tfw5yTt2N-TWB94PssB0nhpaVePI2_AYncIEMet0I6p8995tOAHHqZn-5Rw663j9ESAGuqavJUhIFFAzpwwjcejbe3tl2g%3D%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP5.htm",5
Metrica Recruitment,NA,Data Scientist - R& Python,"London, England",Company - Private,Business Consulting,"A stellar academic background, preferably from a numerate discipline Technical knowledge of a programming language, either R or Python Demonstrable machine learning or statistical modelling experience Strong logical reasoning and problem-solving skills",www.glassdoor.com/partner/jobListing.htm?pos=511&ao=1110586&s=58&guid=00000184a98c4b67a8b91d65266fc9a1&src=GD_JOB_AD&t=SR&vt=w&cs=1_9c361995&cb=1669291855062&jobListingId=1006243609772&cpc=47CFDC01B3F81FAC&jrtk=3-0-1gikooit1j4in801-1gikooitiih4q800-aa41df2aa77b8cb3--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94Hoye2T8SD-3cW6K0FlZRbzbT8gc2UoPKh9XtvLhF9a4rCTbMji4HeR4dDzz8nWgHvzlIuM8HdxS9kd95_Rt8Y-LWAn84ha92fPp3mgHeqrf_7BIhGNY3zVG6NoEIbw3IerOlZJzd6iIfY0Pr2ImOrz9BPP_Olmv1wgG_jZXWCdi59n-fE7GjOWnuls2hX_F2Usw8OUvuSOPqclRDPponOHRI1n0-NGH1CZAlzgQvL6J9aYOnFFSt5EyEQ0XZOs1YVR3sDtBEiTqdtZ2DHTBwjqFG3iS_De4YP_cC3fCGFPgMM4kfNESAcUPrYvB99qSC76hxda7KnAZJ-OsXimG2RnPGNIvhewCrEbQWOm7GzpMMZK9fNpMJs6rjNK19F_jtQfJDvEaMn8JKW5_Ry4Bh_bCpIiPDTw0eqh_dYbfU5t4ugq-LhHpoT82HHlAD04Ogl41dDwJWmJvuyy4bYy9nvbUdhUPvy_mDz5oyG_msAcXZVK7eulsXrxQX09qcVA8u-X2He732bbmkAEyd1WO-DI9oID6pfTXV_K3Scys6VG7fObj0hMAgUNb,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP5.htm",5
Corriculo,4.5,"Machine Learning Engineer, Tensorflow, PyTorch, GPU, 3D","London, England",Company - Private,Information Technology Support Services,"
23 days holiday + Bank holidays 
Flexible working 
Excellent training and progression 
Share options 
Solid commercial Python skills 
Experience with Machine Learning frameworks such as Tensorflow or PyTorch 
Experience training of GPU model training 
Experience with Git or similar version control tools 
Experience of CI/CD",www.glassdoor.com/partner/jobListing.htm?pos=527&ao=1110586&s=58&guid=00000184a98c4b67a8b91d65266fc9a1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_412154f8&cb=1669291855065&jobListingId=1008292031433&cpc=9908D8D4413DBB8A&jrtk=3-0-1gikooit1j4in801-1gikooitiih4q800-5fa2c1a2ed212dec--6NYlbfkN0B7rKJkvkRZrQtOvsob64W6XZwJwuM01aqiMgQ7uTfhgGprKeOVBVbGYghEH0mqLogd4JSpxLWAMwRK0AFbhShh5kORzcSL8TrUfmmTKRn9JmO6TcsCAeIHyKmXM8PgRaP01dyBi7gnrdvxvrc5Yz0GFGq7nIaKj2wSnx-7EF4Vp-iIJiuFe5VvxhCt_I6s1_Tkf0Akh9kZtpc0jicyw62_lorjUMLZxpNLlZ6qUmJFmh7LULrIy__T3tYZA4isIYKStGKNT4hZZnbkEZ5Hb3USrkmojimWmxrfgsbxVZFofrcskajywIcwpIDecBFW2xjRqSTkv2aBcXnS8QDoH0moOPNYnYou0Fn-jymBcYdc0Z9597219yw-VQtWSwAQUXaM2koZ2oJo9nWuqcB3YY2x1DZasj7LJJXGXFBhhhKE3P77fPmUy6EXMJ3VnjpkvsoYDsgDojTQHsXns_UL2y3X778-vKLn_IApV7pmeUrM0bayAkmv7jgm,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP5.htm",5
